"id","law_id","seq","text","status","responsible","frequency","documents","note","evaluated_by","evaluated_at","evidence_url","evidence_label","from_related_law","from_law_url","from_law_confidence","ref_answers"
"702","80","1","2. งานที่เป็นอันตรายต่อสุขภาพและความปลอดภัยของเด็กซึ่งมีอายุต่ำกว่า 15 ปี ได้แก่
(1) งานเกี่ยวกับเครื่องจักร เครื่องมือ หรืออุปกรณ์ซึ่งอาจก่อให้เกิดอันตรายจากเครื่องจักรเครื่องมือ หรือ อุปกรณ์นั้น
(2) งานยก แบก หาบ หาม ทูน ลาก หรือเข็นของหนักเกินสิบห้ากิโลกรัม","met",,,,,,,,,,,,"[]"
"377","82","0","ข้อ ๑ ให้ยกเลิกประกาศกระทรวงแรงงานและสวัสดิการสังคม เรื่อง กำหนดชนิดของโรคซึ่งเกิดขึ้นตามลักษณะหรือสภาพของงานหรือเนื่องจากการทำงาน ลงวันที่ ๒ กุมภาพันธ์ พ.ศ. ๒๕๓๘ บังคับใช้
ข้อ ๒ ประกาศฉบับนี้ให้ใช้บังคับตั้งแต่วันถัดจากวันประกาศในราชกิจจานุเบกษาเป็นต้นไปข้อ ๓ กำหนดชนิดของโรคซึ่งเกิดขึ้นตามลักษณะหรือสภาพของงานหรือเนื่องจากการทำงานไว้ดังต่อไปนี้
(๑) โรคที่เกิดขึ้นจากสารเคมีดังต่อไปนี้
๑) เบริลเลียมหรือสารประกอบของเบริลเลียม
","met",,,,,,,,,,,,"[]"
"703","82","1","๒) แคดเมียม หรือสารประกอบของแคดเมียม
","met",,,,,,,,,,,,"[]"
"704","82","2","๓) ฟอสฟอรัส หรือสารประกอบของฟอสฟอรัส
","met",,,,,,,,,,,,"[]"
"705","82","3","๔) โครเมียม หรือสารประกอบของโครเมียม
","met",,,,,,,,,,,,"[]"
"706","82","4","๕) แมงกานีส หรือสารประกอบของแมงกานีส
","met",,,,,,,,,,,,"[]"
"707","82","5","๖) สารหนู หรือสารประกอบของสารหนู
","met",,,,,,,,,,,,"[]"
"708","82","6","๗) ปรอท หรือสารประกอบของปรอท
","met",,,,,,,,,,,,"[]"
"709","82","7","๘) ตะกั่ว หรือสารประกอบของตะกั่ว
","met",,,,,,,,,,,,"[]"
"710","82","8","๙) ฟลูออรีน หรือสารประกอบของฟลูออรีน
","met",,,,,,,,,,,,"[]"
"715","83","2","3. นายจ้างต้องกำหนดเขตอันตรายในบริเวณพื้นที่ที่มีการติดตั้ง การใช้ การเคลื่อนย้ายและการรื้อถอนนั่งร้านหรือ
ค้ำยัน  และจัดทำรั้วหรือกั้นเขต   และมีป้าย “เขตอันตราย” แสดงให้เห็นได้ชัดเจน   
   เวลากลางคืนต้องจัดให้มีสัญญาณไฟสีส้มตลอดเวลา และห้ามให้บุคคลซึ่งไม่เกี่ยวข้องเข้าไปในเขตอันตราย
","met",,,,,,,,,,,,"[]"
"716","83","3","4. นายจ้างต้องติดหรือตั้งป้ายสัญลักษณ์เตือนอันตรายและเครื่องหมายป้ายบังคับเกี่ยวกับความปลอดภัย","met",,,,,,,,,,,,"[]"
"379","83","4","5. ในการสร้าง ประกอบ ติดตั้ง ทดสอบ ตรวจสอบ ใช้ เคลื่อนย้าย และรื้อถอนนั่งร้านและค้ำยัน นายจ้างต้องปฏิบัติ
ตามรายละเอียดคุณลักษณะและคู่มือการใช้งานที่ผู้ผลิตกำหนดไว้   หากไม่มีรายละเอียดคุณลักษณะและคู่มือการใช้งาน ต้องให้วิศวกรจัดทำรายละเอียดคุณลักษณะและคู่มือการใช้งานเป็นหนังสือ และต้องมีสำเนาเอกสารเพื่อให้พนักงานตรวจสอบได้
","met",,,,,,,,,,,,"[]"
"717","83","5","6. นายจ้างต้องจัดให้มีการคำนวณออกแบบและควบคุมการใช้นั่งร้านโดยวิศวกรตามหลักเกณฑ์ วิธีการ และเงื่อนไข
ที่กำหนด
","met",,,,,,,,,,,,"[]"
"718","83","6","7. นายจ้างต้องไม่ให้ลูกจ้างทำงานบนนั่งร้านที่มีพื้นลื่น  ชำรุดหรือมีสภาพที่อาจก่อให้เกิดอันตราย  และนั่งร้านที่อยู่ภายนอกอาคารหรือส่วนอื่นที่อาจเกิดอันตรายในขณะที่มีพายุ ลมแรง ฝนตก หรือฟ้าคะนอง 8. นายจ้างต้องจัดให้มีมาตรการป้องกันวัสดุร่วงหล่น สำหรับการทำงานบนนั่งร้านหลายชั้นพร้อมกัน 
","met",,,,,,,,,,,,"[]"
"719","83","7","9. นายจ้างต้องตรวจสอบนั่งร้านทุกครั้งก่อนการใช้งานและทำรายงานผลการตรวจสอบ และต้องมีสำเนาเอกสารเพื่อให้พนักงานตรวจสอบได้","met",,,,,,,,,,,,"[]"
"380","83","8","10. การสร้าง ประกอบ หรือติดตั้งค้ำยัน นายจ้างต้องจัดให้มีการคำนวณ ออกแบบ และควบคุมโดยวิศวกร ตามรายละเอียดที่กำหนดในกฎกระทรวงนี้
","met",,,,,,,,,,,,"[]"
"720","83","9","11. นายจ้างต้องจัดให้มีการตรวจสอบส่วนประกอบของค้ำยันและที่รองรับค้ำยันทุกครั้งก่อนการใช้งานและระหว่างใช้งาน หากพบว่าไม่มั่นคงแข็งแรงและปลอดภัย  
","met",,,,,,,,,,,,"[]"
"721","83","10","12.  กรณีที่ใช้ค้ำยันรองรับการเทคอนกรีต อุปกรณ์ เครื่องจักร หรือรองรับสิ่งอื่นใดที่มีลักษณะคล้ายกัน นายจ้างต้องควบคุมดูแลมิให้บุคคลที่ไม่เกี่ยวข้องเข้าไปอยู่ในหรือใต้บริเวณนั้น   
","met",,,,,,,,,,,,"[]"
"722","83","11","13. สำเนาเอกสารที่กำหนดให้ทำเป็นหนังสือ สามารถอยู่ในรูปแบบอิเล็กทรอนิกส์ได้","met",,,,,,,,,,,,"[]"
"381","84","0","1. ให้นายจ้างแจ้งข้อมูลงานก่อสร้างดังต่อไปนี้   ก่อนเริ่มงานไม่น้อยกว่า 15 วัน ต่ออธิบดีหรือผู้ซึ่งอธิบดีมอบหมาย 
","met",,,,,,,,,,,,"[]"
"723","84","1","2. ให้นายจ้างที่มีการดำเนินงานเกี่ยวกับงานก่อสร้างต้องปฏิบัติ ดังนี้
","met",,,,,,,,,,,,"[]"
"724","84","2","1) พื้นที่ทำงานก่อสร้างต้องมีความมั่นคงแข็งแรง สามารถรองรับน้ำหนักเครื่องจักร อุปกรณ์ และวัสดุในงานก่อสร้างได้อย่างปลอดภัย
","met",,,,,,,,,,,,"[]"
"725","84","3","2) จัดให้มีผู้ควบคุมงานทำหน้าที่ตรวจความปลอดภัยในการทำงาน  ก่อนการทำงานและขณะทำงานทุกขั้นตอน
","met",,,,,,,,,,,,"[]"
"726","84","4","3) รักษาความสะอาดในบริเวณเขตก่อสร้าง  แยกขยะที่อันตรายและไม่อันตราย
","met",,,,,,,,,,,,"[]"
"727","84","5","4) จัดให้มีแสงสว่างฉุกเฉินในเขตก่อสร้างให้เพียงพอเพื่อใช้ในเวลาที่ไฟฟ้าดับ
","met",,,,,,,,,,,,"[]"
"743","85","8","9. นายจ้างต้องไม่ให้ลูกจ้างทำงานในที่สูงนอกอาคารหรือพื้นที่เปิดโล่ง ในขณะที่มีพายุลมแรง ฝนตกหรือฟ้าคะนอง
","met",,,,,,,,,,,,"[]"
"734","84","13","4) กรณีมีทางร่วมหรือทางแยกในเขตก่อสร้าง ต้องติดตั้งป้ายสัญลักษณ์เตือนหรือบังคับ และสัญญาณแสงสีส้ม 
เพื่อแสดงว่าข้างหน้าเป็นทางร่วมหรือทางแยก และต้องติดตั้งกระจกนูนขนาดเส้นผ่านศูนย์กลางไม่น้อยกว่า 
50 เซนติเมตร บริเวณทางขนส่งที่เลี้ยวโค้งหรือหัก","met",,,,,,,,,,,,"[]"
"383","84","14","7. กำหนดบริเวณเขตก่อสร้าง โดยทำรั้วสูงไม่น้อยกว่า 2 เมตร ที่มั่นคงแข็งแรงไว้ตลอดแนวเขตก่อสร้าง และมีป้าย 
“เขตก่อสร้าง” และห้ามให้บุคคลซึ่งไม่เกี่ยวข้องเข้าไปในเขตก่อสร้าง
","met",,,,,,,,,,,,"[]"
"735","84","15","8. กำหนดเขตอันตรายในเขตก่อสร้าง โดยจัดทำรั้วหรือกั้นเขตด้วยวัสดุที่เหมาะสมกับอันตรายนั้น และมีป้าย “เขตอันตราย” และในเวลากลางคืนต้องจัดให้มีสัญญาณไฟสีส้มตลอดเวลา และห้ามให้บุคคลซึ่งไม่เกี่ยวข้องเข้าไปในเขตอันตราย
","met",,,,,,,,,,,,"[]"
"736","84","16","10. นายจ้างต้องจัดและดูแลให้ลูกจ้างใช้อุปกรณ์คุ้มครองความปลอดภัยส่วนบุคคลตลอดเวลาที่ทำงานก่อสร้าง
งานเจาะและงานขุด
งานก่อสร้างที่มีเสาเข็มและกำแพงพืด
ลิฟต์ชั่วคราวที่ใช้ในงานก่อสร้าง
เชือก ลวดสลิง และรอก
ทางเดินชั่วคราวยกระดับสูง
งานอุโมงค์
งานก่อสร้างในน้ำ
งานรื้อถอนหรือทำลายสิ่งก่อสร้าง","met",,,,,,,,,,,,"[]"
"384","85","0","“ทำงานในที่สูง” หมายความว่า การทำงานในพื้นที่ปฏิบัติงานที่สูงจากพื้นดิน หรือจากพื้นอาคารตั้งแต่ 2 เมตรขึ้นไป 
ซึ่งลูกจ้างอาจพลัดตกลงมาได้
1. จัดให้มีข้อบังคับและขั้นตอนการปฏิบัติงานเพื่อความปลอดภัยในที่สูง ที่ลาดชัน ที่อาจมีการกระเด็น ตกหล่นหรือพังทลายของวัสดุสิ่งของ และที่อาจทำให้ลูกจ้างพลัดตกลงไปในภาชนะเก็บหรือรองรับวัสดุ  รวมทั้งต้องอบรมหรือชี้แจงให้ลูกจ้างทราบก่อนเริ่มปฏิบัติงาน  และเก็บสำเนาเอกสารดังกล่าวไว้ให้พนักงานตรวจความปลอดภัยตรวจสอบได้  
","met",,,,,,,,,,,,"[]"
"737","85","1","2. ให้ปฏิบัติตามรายละเอียดคุณลักษณะ และคู่มือการใช้งานที่ผู้ผลิตกำหนดไว้   หากไม่มี ต้องดำเนินการให้วิศวกรเป็นผู้จัดทำรายละเอียดขึ้นเป็นหนังสือ และต้องมีสำเนาเอกสารไว้ให้พนักงานตรวจความปลอดภัยตรวจสอบได้
","met",,,,,,,,,,,,"[]"
"738","85","2","3. จัดให้มีอุปกรณ์คุ้มครองความปลอดภัยส่วนบุคคลที่มีมาตรฐานเหมาะสมกับการทำงาน และลักษณะของอันตรายที่อาจเกิดขึ้นได้ตลอดเวลาที่ลูกจ้างทำงาน  และจัดให้มีการตรวจสอบสภาพก่อนการใช้งานทุกครั้ง และต้องมีสำเนาเอกสารดังกล่าวไว้ให้พนักงานตรวจความปลอดภัยตรวจสอบได้","met",,,,,,,,,,,,"[]"
"385","85","3","4. ราวกั้นหรือรั้วกันตกต้องมีความสูงไม่น้อยกว่า 90 เซนติเมตร แต่ไม่เกิน 1.10 เมตร   ในกรณีที่ใช้แผงทึบแทนราวกั้นหรือรั้วกันตก แผงทึบต้องมีความสูงไม่น้อยกว่า 90 เซนติเมตร
","met",,,,,,,,,,,,"[]"
"739","85","4","5. สำเนาเอกสารสามารถอยู่ในรูปแบบอิเล็กทรอนิกส์ได้
","met",,,,,,,,,,,,"[]"
"740","85","5","6. การทำงานในที่สูง  นายจ้างต้องจัดให้มีนั่งร้านหรือวิธีการอื่นที่เหมาะสมกับสภาพของการทำงานในที่สูง
","met",,,,,,,,,,,,"[]"
"741","85","6","7. การทำงานในที่สูงตั้งแต่ 4 เมตรขึ้นไป นายจ้างต้องจัดทำราวกั้นหรือรั้วกันตก ตาข่ายนิรภัย หรืออุปกรณ์ป้องกันอื่น
ที่เหมาะสมกับสภาพของการทำงาน ทั้งนี้ ต้องจัดให้มีการใช้เข็มขัดนิรภัยและเชือกนิรภัยหรือสายช่วยชีวิตตลอดระยะเวลาการทำงาน
","met",,,,,,,,,,,,"[]"
"742","85","7","8. กรณีที่มีปล่องหรือช่องเปิดต่าง ๆ ซึ่งอาจทำให้ลูกจ้างพลัดตกลงไปได้ ต้องจัดทำฝาปิดที่แข็งแรง ราวกั้น รั้วกันตก หรือแผงทึบ พร้อมทั้งติดป้ายเตือนอันตรายให้ชัดเจน
","met",,,,,,,,,,,,"[]"
"386","85","10","11. การทำงานบนที่ลาดชัน  และมีความสูงของพื้นระดับที่เอียงตั้งแต่ 2 เมตรขึ้นไป  นายจ้างต้องจัดให้มีนั่งร้าน เข็มขัดนิรภัยและเชือกนิรภัย หรือสายช่วยชีวิต หรือมาตรการป้องกันการพลัดตก ทั้งนี้ ขึ้นอยู่กับความเหมาะสมและสภาพของการทำงาน   
","met",,,,,,,,,,,,"[]"
"745","85","11","12. การลำเลียงวัสดุสิ่งของบนที่สูง ต้องจัดให้มีราง ปล่อง เครื่องจักร หรืออุปกรณ์ที่เหมาะสมในการลำเลียง 
","met",,,,,,,,,,,,"[]"
"746","85","12","13. กำหนดเขตอันตรายในบริเวณพื้นที่ที่อาจมีการกระเด็น ตกหล่น หรือพังทลายของวัสดุสิ่งของ และติดป้ายเตือนอันตรายบริเวณพื้นที่ดังกล่าว พร้อมทั้งจัดให้มีมาตรการควบคุมดูแลเพื่อให้เกิดความปลอดภัย
","met",,,,,,,,,,,,"[]"
"747","85","13","14. กรณีที่มีวัสดุสิ่งของอยู่บนที่สูงที่อาจกระเด็น ตกหล่น หรือพังทลายลงมาได้ ให้นายจ้างดำเนินการ ดังนี้
     O จัดทำขอบกันของตกหรือมาตรการป้องกันที่เหมาะสม
     O จัดให้มีมาตรการควบคุมดูแลเพื่อให้เกิดความปลอดภัยแก่ลูกจ้างตลอดระยะเวลาการทำงาน
     O จัดเรียงวัสดุสิ่งของให้เกิดความมั่นคงปลอดภัย ทำผนังกั้น   ในกรณีที่มีการเคลื่อนย้ายวัสดุสิ่งของ ให้จัดให้มีมาตรการป้องกันอันตรายจากการตกหล่น หรือพังทลายของวัสดุสิ่งของที่จะทำการเคลื่อนย้ายนั้นด้วย","met",,,,,,,,,,,,"[]"
"387","85","14","15. กรณีที่มีการทำงานในท่อ ช่อง โพรง บ่อ ที่อาจเกิดการพังทลายได้ ให้จัดทำผนังกั้น ค้ำยัน ที่สามารถป้องกันอันตรายที่อาจเกิดขึ้น
","met",,,,,,,,,,,,"[]"
"748","85","15","16. กรณีที่ลูกจ้างทำงานที่อาจได้รับอันตรายจากการพลัดตกลงไปในภาชนะเก็บหรือรองรับวัสดุ นายจ้างต้องจัดให้มี
สิ่งปิดกั้น จัดทำราวกั้นหรือรั้วกันตกที่มั่นคงแข็งแรงล้อมรอบภาชนะนั้น   หากไม่อาจดำเนินการได้ นายจ้างต้องจัดให้ลูกจ้างสวมใส่เข็มขัดนิรภัยและเชือกนิรภัยหรือสายช่วยชีวิตตลอดระยะเวลาการทำงาน
","met",,,,,,,,,,,,"[]"
"749","85","16","17. กรณีที่ลูกจ้างทำงานบนภาชนะเก็บหรือรองรับวัสดุที่มีความสูงตั้งแต่ 4 เมตรขึ้นไป นายจ้างต้องจัดให้มีสิ่งปิดกั้น จัดทำราวกั้นหรือรั้วกันตกที่มั่นคงแข็งแรงเหมาะสมกับสภาพของการทำงาน และต้องให้ลูกจ้างสวมใส่เข็มขัดนิรภัยและเชือกนิรภัยหรือสายช่วยชีวิตตลอดระยะเวลาการทำงานด้วย","met",,,,,,,,,,,,"[]"
"411","89","0","1. จัดทำป้ายแจ้งข้อความว่า “ที่อับอากาศ อันตราย ห้ามเข้า” ให้มีขนาด
มองเห็นได้ชัดเจน ติดตั้งไว้โดยเปิดเผยบริเวณทางเข้าออกของที่อับอากาศทุกแห่ง
","met",,,,,,,,,,,,"[]"
"750","89","1","2. ห้ามให้ลูกจ้างหรือบุคคลใดเข้าไปในที่อับอากาศ  ยกเว้นว่าจะได้รับอนุญาตจากผู้มีหน้าที่ในการอนุญาตก่อน
","met",,,,,,,,,,,,"[]"
"751","89","2","3. ห้ามอนุญาตให้ลูกจ้างหรือบุคคลใดเข้าไปในที่อับอากาศ  หากรู้หรือควรรู้ว่าลูกจ้างหรือบุคคลนั้นเป็นโรคเกี่ยวกับทางเดินหายใจ  โรคหัวใจ หรือโรคอื่นซึ่งแพทย์เห็นว่าการเข้าไปในที่อับอากาศอาจเป็นอันตราย   
","met",,,,,,,,,,,,"[]"
"752","89","3","4.  ให้ประเมินสภาพอันตรายในที่อับอากาศ  หากพบว่ามีสภาพอันตรายต้องจัดให้มีมาตรการควบคุมสภาพอันตรายเพื่อให้เกิดความปลอดภัยต่อลูกจ้าง  
","met",,,,,,,,,,,,"[]"
"753","89","4","5. ต้องจัดให้มีการตรวจวัด บันทึกผลการตรวจวัด และประเมินสภาพอากาศในที่อับอากาศก่อนเข้าไปทำงานและในระหว่างทำงานในที่อับอากาศ  หากพบว่ามีสภาวะที่เป็นบรรยากาศอันตรายให้ดำเนินการตามที่กำหนด และต้องจัดเก็บผลดังกล่าวไว้อย่างน้อย 1 ปี
","met",,,,,,,,,,,,"[]"
"412","89","7","8. ให้นายจ้างดำเนินการต่างๆ ได้แก่ 
o จัดให้มีอุปกรณ์ PPE อุปกรณ์ช่วยเหลือ และช่วยชีวิตที่เหมาะสมกับงาน
o จัดให้ลูกจ้างที่ผ่านการอบรมความปลอดภัยในที่อับอากาศเป็นผู้ช่วยเหลือ และทำหน้าที่เป็นผู้ช่วยเหลือพร้อมให้จัดให้มีอุปกรณ์ช่วยเหลือและช่วยชีวิต
","met",,,,,,,,,,,,"[]"
"756","89","8","9. จัดให้มีสิ่งที่ปิดกั้นเพื่อป้องกันไม่ให้บุคคลใดเข้าไปหรือตกลงไปในที่อับอากาศ
","met",,,,,,,,,,,,"[]"
"757","89","9","10. หากที่อับอากาศที่ให้ลูกจ้างทำงานมีผนังต่อหรืออาจมีพลังงาน สาร หรือสิ่งที่เป็นอันตรายซึ่งจะรั่วไหลเข้าสู่บริเวณที่อับอากาศที่ทำงานอยู่  ให้นายจ้างปิดกั้นหรือกระทำการใดที่จะป้องกันไม่ให้พลังงาน สาร หรือสิ่งที่เป็นอันตรายเข้าสู่บริเวณที่อับอากาศในระหว่างที่ลูกจ้างกำลังทำงาน
","met",,,,,,,,,,,,"[]"
"758","89","10","11. จัดบริเวณทางเดินหรือทางเข้าออกที่อับอากาศให้มีความสะดวกและปลอดภัย
","met",,,,,,,,,,,,"[]"
"759","89","11","12. ประกาศห้ามลูกจ้างหรือบุคคลใดสูบบุหรี่  หรือพกอุปกรณ์สำหรับจุดไฟหรือติดไฟที่ไม่เกี่ยวข้องกับงานเข้าไปในที่อับอากาศ   โดยให้ปิดป้ายประกาศห้ามไว้บริเวณทางเข้า-ออกที่อับอากาศ
","met",,,,,,,,,,,,"[]"
"760","89","12","13. จัดให้มีอุปกรณ์ไฟฟ้าที่เหมาะสมในการใช้งานในที่อับอากาศ และตรวจสอบให้มีสภาพสมบูรณ์พร้อมใช้งาน  กรณีที่อับอากาศมีบรรยากาศอันตรายที่ไวไฟหรือระเบิดได้  ต้องเป็นอุปกรณ์ไฟฟ้าชนิดที่ไม่เป็นต้นเหตุที่ก่อให้เกิดการติดไฟหรือระเบิดได้
","met",,,,,,,,,,,,"[]"
"761","89","13","14. จัดให้มีอุปกรณ์ดับเพลิงที่เหมาะสมและมีประสิทธิภาพในจำนวนที่เพียงพอ","met",,,,,,,,,,,,"[]"
"413","89","14","15. ห้ามนายจ้างอนุญาตให้ลูกจ้างทำงานที่ก่อให้เกิดความร้อนหรือประกายไฟ   และงานที่ใช้สารระเหยง่าย สารพิษ หรือสารไวไฟในที่อับอากาศ เว้นแต่ได้จัดให้มีมาตรการความปลอดภัยตามกฎกระทรวงนี้แล้ว   และหากลูกจ้างเห็นว่าการทำงานไม่มีมาตรการรองรับเพื่อให้เกิดความปลอดภัย  ลูกจ้างสามารถปฏิเสธไม่ทำงานดังกล่าวได้ 
","met",,,,,,,,,,,,"[]"
"762","89","15","16. นายจ้างเป็นผู้มีหน้าที่รับผิดชอบในการอนุญาตให้ลูกจ้างทำงานในที่อับอากาศ  หรือจะมอบหมายเป็นหนังสือ
ให้ลูกจ้างที่ได้รับการอบรมฯ เป็นผู้รับผิดชอบในการอนุญาตแทนก็ได้ และต้องเก็บหนังสือมอบหมายไว้ ณ สถานประกอบกิจการหรือสถานที่ทำงาน
","met",,,,,,,,,,,,"[]"
"763","89","16","17. ให้นายจ้างจัดให้มีหนังสืออนุญาตให้ลูกจ้างทำงานในที่อับอากาศทุกครั้ง โดยอย่างน้อยต้องมีรายละเอียด 12 ข้อตามที่กำหนด 
","met",,,,,,,,,,,,"[]"
"764","89","17","18.  ต้องเก็บหนังสืออนุญาตดังกล่าวไว้ ณ สถานประกอบกิจการหรือสถานที่ทำงาน รวมทั้งปิดหรือแสดงหนังสือสำเนาไว้ที่บริเวณทางเข้าที่อับอากาศให้เห็นชัดเจนตลอดเวลาที่ลูกจ้างทำงาน
","met",,,,,,,,,,,,"[]"
"765","89","18","19.  จัดให้มีการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศแก่ลูกจ้างทุกคนที่ทำงานในที่อับอากาศ  รวมทั้งผู้ที่เกี่ยวข้อง   
","met",,,,,,,,,,,,"[]"
"766","89","19","20.  เก็บหลักฐานการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศไว้ ณ สถานประกอบกิจการหรือสถานที่ทำงาน  เพื่อให้พนักงานตรวจความปลอดภัยตรวจสอบได้","met",,,,,,,,,,,,"[]"
"414","89","20","21. ให้ประกาศกรมสวัสดิการและคุ้มครองแรงงาน เรื่อง หลักเกณฑ์ วิธีการ และหลักสูตรการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศ พ.ศ. 2549 และที่แก้ไขเพิ่มเติม ใช้ได้ต่อไปเท่าที่ไม่ขัดหรือแย้งกับกฎกระทรวงนี้ จนกว่าจะมีประกาศตามกฎกระทรวงนี้ใช้บังคับ และให้หน่วยงานฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศที่ได้ขึ้นทะเบียนก่อนวันที่ 15 กุมภาพันธ์ 2562 ดำเนินการได้ต่อไป และให้ถือเป็นนิติบุคคลที่ได้รับใบอนุญาต  จนกว่าจะมีนิติบุคคลที่ได้รับใบอนุญาตตามมาตรา 11 ดำเนินการ
22.กรณีที่นายจ้างจัดให้มีการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศตามกฎกระทรวงกำหนดมาตรฐานในการบริหารและการจัดการด้านความปลอดภัย อาชีวอนามัยและสภาพแวดล้อมในการทำงานในที่อับอากาศ พ.ศ. 2547 
ให้ถือว่าได้จัดให้มีการฝึกอบรมแก่ลูกจ้างและลูกจ้างได้รับการฝึกอบรมตามข้อ 20 แล้ว","met",,,,,,,,,,,,"[]"
"416","91","0","1. ให้นายจ้างจัดฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศให้กับลูกจ้างที่มีหน้าที่รับผิดชอบในการอนุญาต ผู้ควบคุมงาน ผู้ช่วยเหลือ และผู้ปฏิบัติงานในที่อับอากาศ  และจัดฝึกอบรมเพื่อทบทวนความปลอดภัยในการทำงานในที่อับอากาศ
    กรณีลูกจ้างเปลี่ยนงาน หรือเปลี่ยนสถานที่ทำงานที่อาจได้รับอันตรายจากงาน ให้นายจ้างจัดฝึกอบรมภาคปฏิบัติให้กับลูกจ้างผู้มีหน้าที่รับผิดชอบในการอนุญาต ผู้ควบคุมงาน ผู้ช่วยเหลือและผู้ปฏิบัติงานในที่อับอากาศ ก่อนเริ่มการทำงาน
","met",,,,,,,,,,,,"[]"
"767","91","1","2. ในการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศ  นายจ้างหรือนิติบุคคลที่ได้รับอนุญาตต้องดำเนินการดังนี้ 
","met",,,,,,,,,,,,"[]"
"768","91","2","1) แจ้งกำหนดการ หลักสูตรการฝึกอบรม รายชื่อและคุณสมบัติวิทยากร ต่ออธิบดีไม่น้อยกว่า 7 วันทำการก่อนการจัดฝึกอบรม 
","met",,,,,,,,,,,,"[]"
"769","91","3","3. กรณีนายจ้างเป็นผู้จัดฝึกอบรมฯ ให้จัดฝึกอบรมภาคปฏิบัติในสถานที่จริงหรือมีลักษณะเหมือนสถานที่จริง 
กรณีนิติบุคคลเป็นผู้จัดฝึกอบรมฯ ให้จัดฝึกอบรมภาคปฏิบัติในสถานที่ตั้งที่ได้รับอนุญาต
","met",,,,,,,,,,,,"[]"
"770","91","4","4. ผู้เข้ารับการฝึกอบรมภาคปฏิบัติต้องมีอายุไม่ต่ำกว่า 18 ปี และมีใบรับรองแพทย์ว่าเป็นผู้มีสุขภาพสมบูรณ์ ร่างกายแข็งแรง ไม่เป็นโรคเกี่ยวกับทางเดินหายใจ โรคหัวใจ หรือโรคอื่นซึ่งแพทย์เห็นว่าการเข้าไปในที่อับอากาศอาจเป็นอันตรายต่อผู้เข้ารับการฝึกอบรม","met",,,,,,,,,,,,"[]"
"417","91","5","7. จัดฝึกอบรมทบทวนความปลอดภัยในการทำงานในที่อับอากาศทุก 5 ปี โดยให้ฝึกอบรมให้แล้วเสร็จภายใน 30 วันก่อนครบกำหนด 5 ปี
","met",,,,,,,,,,,,"[]"
"771","91","6","8. ผู้เข้ารับการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศ ต้องเป็นผู้ที่ผ่านการฝึกการอบรมดับเพลิงขั้นต้น 
","met",,,,,,,,,,,,"[]"
"772","91","7","10. ให้นายจ้างจัดทำทะเบียนรายชื่อผู้ที่ผ่านการฝึกอบรม วัน เวลาที่ฝึกอบรมพร้อมรายชื่อวิทยากรเก็บไว้พร้อมที่จะให้พนักงานตรวจความปลอดภัยตรวจสอบได้ 
","met",,,,,,,,,,,,"[]"
"773","91","8","11. ให้นายจ้างจัดทำรายงานผลการฝึกอบรมความปลอดภัยในการทำงานในที่อับอากาศตามแบบท้ายประกาศนี้ ภายใน 30 วันนับแต่วันที่อบรมเสร็จสิ้น 
","met",,,,,,,,,,,,"[]"
"774","91","9","12. ผู้ที่เคยผ่านการฝึกอบรมหลักสูตรอนุญาต ผู้ควบคุมงาน ผู้ช่วยเหลือ และผู้ปฏิบัติงานในที่อับอากาศมาแล้ว ตามประกาศกรมฯ เดิม  ก่อนวันที่ประกาศนี้มีผลบังคับใช้ ให้ถือว่าผ่านการอบรมตามที่ประกาศนี้กำหนด    
      โดยผู้ผ่านการอบรมจะต้องเข้ารับการฝึกอบรมทบทวน โดยต้องเข้ารับการฝึกอบรมทบทวนให้แล้วเสร็จภายใน 30 วันก่อนครบกำหนด 5 ปีนับแต่วันที่ผ่านการฝึกอบรม   เว้นแต่กรณีเป็นผู้ที่ผ่านการฝึกอบรมมาแล้วตั้งแต่ 5 ปีขึ้นไป ต้องเข้ารับการฝึกอบรมทบทวนให้แล้วเสร็จภายใน 90 วันนับแต่วันประกาศนี้มีผลบังคับใช้","met",,,,,,,,,,,,"[]"
"418","92","0","หมวด ๑ เครื่องจักร
2. ในบริเวณที่มีการติดตั้ง การซ่อมแซม หรือการตรวจสอบเครื่องจักรหรือเครื่องป้องกันอันตรายจากเครื่องจักร ต้องติดป้ายแสดงการดำเนินการดังกล่าว รวมทั้งจัดให้มีระบบ วิธีการ หรืออุปกรณ์ป้องกันมิให้เครื่องจักรนั้นทำงาน 
","met",,,,,,,,,,,,"[]"
"507","145","0","1.	ยกเว้นภาษีเงินได้ จำนวนเงิน 50% ของเงินที่บริษัทจ่ายในการลงทุนในเครื่องจักรหรืออุปกรณ์ที่มีประสิทธิภาพสูงหรือวัสดุหรืออุปกรณ์เพื่อการอนุรักษ์พลังงานที่มีผลต่อการประหยัดพลังงาน
","met",,,,,,,,,,,,"[]"
